antibody,filename,train_val_test
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_108544_039936_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_038912_051200_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_047104_047104_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_082_114688_061440_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_008192_046080_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_009216_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_022528_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_027648_047104_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_039936_037888_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_009216_009216_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_053248_032768_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_041984_032768_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_021504_060416_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_124928_024576_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_049152_036864_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_035840_059392_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_054_039936_033792_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_034816_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_253_076800_070656_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_101376_071680_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_034_089088_079872_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_111616_010240_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_039936_074752_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_096256_079872_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_023_059392_065536_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_033792_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_082_039936_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_088064_063488_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_037888_026624_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_051200_064512_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_084992_017408_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_094208_059392_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_042_091136_039936_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_095232_074752_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_054272_008192_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_122880_046080_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_104448_051200_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_093184_014336_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_051200_014336_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_110592_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_050176_033792_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_073728_073728_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_040960_032768_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_074752_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_009216_008192_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_021504_049152_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_023552_036864_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_090112_041984_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_077824_078848_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_036_011264_033792_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_166_006144_006144_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_054272_020480_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_253_105472_057344_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_121856_075776_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_020480_046080_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_013312_016384_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_013312_033792_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_103424_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_055296_035840_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_090112_068608_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_106496_060416_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_042_028672_022528_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_120832_031744_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_051_058368_018432_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_050176_050176_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_094208_037888_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_123904_025600_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_032768_061440_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_051_017408_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_116736_008192_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_255_041984_010240_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_112640_015360_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_080896_044032_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_055296_011264_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_010240_009216_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_255_041984_044032_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_117760_058368_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_109568_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_078848_036864_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_038912_036864_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_078848_062464_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_099328_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_019456_062464_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_108544_055296_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_078848_012288_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_081920_012288_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_091136_013312_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_051200_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_065536_061440_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_054272_041984_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_122880_044032_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_011264_049152_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_079872_012288_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_008192_087040_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_092160_065536_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_114688_029696_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_099328_061440_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_125952_026624_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_096256_067584_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_106496_041984_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_037888_062464_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_050176_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_036864_033792_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_083968_062464_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_078848_036864_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_034_049152_017408_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_075776_063488_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_076800_017408_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_078848_049152_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_013312_069632_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_125952_064512_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_081920_022528_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_020480_048128_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_042_140288_034816_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_053248_025600_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_039936_011264_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_054272_008192_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_037888_034816_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_058368_045056_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_010240_045056_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_025600_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_066560_064512_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_033792_011264_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_106496_049152_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_054272_070656_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_041984_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_035840_069632_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_118784_022528_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_020480_036864_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_084992_063488_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_136192_047104_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_041984_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_119808_014336_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_166_101376_068608_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_012288_084992_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_009216_019456_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_024576_010240_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_013312_074752_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_008192_057344_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_039936_006144_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_112640_029696_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_009216_018432_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_103424_062464_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_119808_011264_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_035840_062464_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_091136_074752_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_110592_073728_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_118784_051200_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_095232_026624_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_035840_020480_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_049152_021504_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_104448_010240_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_022528_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_009216_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_075776_062464_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_021504_084992_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_078848_069632_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_079872_072704_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_106496_073728_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_076800_037888_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_052224_072704_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_077824_046080_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_078848_058368_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_092160_064512_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_106496_025600_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_036_022528_071680_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_097280_079872_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_091136_058368_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_253_070656_030720_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_077824_061440_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_082944_012288_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_013312_062464_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_034_028672_079872_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_007168_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_080896_048128_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_124_018432_020480_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_082_027648_067584_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_034816_052224_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_235_039936_069632_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_023552_036864_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_106496_052224_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_052224_050176_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_006144_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_033792_061440_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_039936_008192_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_108544_036864_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_009216_078848_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_117760_050176_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_235_056320_009216_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_021504_062464_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_082944_089088_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_004096_024576_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_089088_050176_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_049152_063488_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_255_075776_039936_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_052224_038912_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_102400_054272_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_049152_060416_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_040960_012288_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_013312_086016_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_042_107520_065536_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_020480_033792_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_075776_029696_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_077824_037888_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_117760_039936_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_061440_054272_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_084992_039936_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_006144_072704_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_073728_070656_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_096_101376_039936_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_093184_023552_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_021504_006144_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_008192_050176_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_049152_025600_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_111616_009216_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_121856_004096_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_070656_050176_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_051200_022528_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_166_020480_016384_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_032768_064512_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_036_008192_048128_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_077824_020480_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_080_117760_014336_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_166_075776_019456_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_038912_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_281_094208_047104_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_101_005120_021504_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_166_074752_068608_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_125952_031744_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_082_101376_039936_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_143_049152_045056_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_093184_029696_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_010240_031744_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_039936_020480_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_228_034816_063488_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_166_073728_021504_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_054_038912_034816_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_104448_053248_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_032768_037888_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_260_022528_068608_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_135_077824_029696_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_071_056320_010240_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_036_132096_019456_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_172_094208_038912_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_255_045056_008192_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_075776_036864_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_103424_070656_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_036_115712_035840_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_273_095232_048128_HE.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_167_076800_052224_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_179_018432_059392_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_155_010240_030720_mask.png,train
CD45RB,CD45RB_Leukocyte/CD45RB_Leukocyte_205_008192_061440_HE.png,train
