antibody,filename,train_val_test
ERG,ERG_Endothelium/ERG_Endothelium_343_177152_032768_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_174080_040960_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_128000_062464_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_145408_057344_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_067584_052224_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_183296_065536_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_086016_038912_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_186368_030720_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_180224_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_110592_016384_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_176128_032768_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_166912_023552_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_081920_087040_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_080896_056320_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_105472_021504_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_089088_061440_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_089088_039936_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_166912_051200_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_135168_062464_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_089088_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_092160_022528_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_176128_069632_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_097280_050176_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_128_083968_075776_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_111616_061440_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_123904_064512_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_162816_025600_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_102400_037888_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_135168_021504_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_151552_057344_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_129024_076800_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_192512_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_172032_061440_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_177152_038912_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_166912_031744_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_150528_055296_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_195584_045056_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_152576_024576_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_175104_037888_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_176128_055296_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_165888_035840_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_097280_034816_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_104448_050176_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_186368_074752_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_112640_031744_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_187392_029696_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_116736_031744_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_115712_041984_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_175104_024576_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_106496_055296_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_157696_036864_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_193536_034816_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_090112_045056_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_103424_044032_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_113664_048128_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_119808_036864_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_103424_066560_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_148480_038912_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_119808_034816_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_149504_058368_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_162816_064512_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_222_095232_019456_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_187392_026624_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_110592_029696_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_126976_048128_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_168960_021504_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_105472_054272_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_120832_070656_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_132096_091136_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_136192_033792_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_163840_047104_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_136192_036864_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_118784_051200_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_129024_052224_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_102400_065536_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_185344_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_151552_056320_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_165888_022528_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_084992_055296_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_158720_043008_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_151552_055296_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_102400_030720_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_121856_074752_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_106496_060416_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_084992_056320_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_152576_057344_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_177152_022528_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_138240_059392_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_109568_032768_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_164864_054272_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_176128_030720_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_114688_049152_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_180224_032768_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_150528_041984_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_222_171008_031744_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_114688_015360_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_116736_036864_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_190464_031744_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_176128_041984_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_095232_052224_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_156672_054272_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_123904_031744_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_159744_033792_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_121856_067584_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_166912_058368_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_106496_017408_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_139264_055296_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_149504_064512_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_122880_044032_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_188416_075776_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_174080_033792_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_099328_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_107520_064512_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_105472_018432_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_102400_054272_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_048128_074752_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_110592_019456_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_164864_025600_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_156672_022528_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_110592_030720_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_222_141312_049152_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_091136_050176_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_196608_027648_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_179200_058368_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_163840_024576_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_122880_055296_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_136192_071680_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_177152_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_134144_033792_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_187392_025600_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_117760_063488_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_078848_077824_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_130048_043008_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_150528_030720_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_117760_044032_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_141312_023552_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_171008_022528_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_163840_033792_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_124928_062464_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_173056_035840_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_117_197632_052224_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_145408_030720_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_099328_036864_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_149504_064512_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_121856_035840_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_145408_036864_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_091136_027648_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_158720_030720_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_132096_089088_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_118784_090112_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_121856_045056_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_228_110592_022528_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_134144_050176_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_178176_034816_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_122880_057344_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_146432_061440_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_165888_069632_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_222_070656_061440_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_101376_020480_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_123904_061440_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_158720_017408_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_172032_037888_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_167936_051200_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_113664_050176_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_160768_044032_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_183296_080896_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_109568_023552_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_282_108544_036864_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_024_161792_066560_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_089088_034816_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_180_135168_061440_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_146432_045056_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_179200_041984_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_102400_052224_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_111616_029696_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_148480_037888_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_098_109568_062464_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_197632_053248_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_107520_054272_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_099328_047104_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_040960_063488_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_116736_073728_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_166912_023552_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_162816_038912_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_088064_048128_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_092160_061440_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_174080_047104_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_163840_043008_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_163840_027648_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_092160_071680_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_103424_065536_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_164864_025600_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_107520_066560_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_190464_050176_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_180224_034816_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_164864_046080_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_098304_046080_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_213_104448_064512_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_117_181248_050176_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_089088_051200_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_106496_062464_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_105472_053248_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_172032_026624_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_109568_062464_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_150528_025600_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_174080_025600_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_040_149504_045056_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_179200_053248_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_163840_052224_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_259_107520_057344_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_185344_049152_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_118784_030720_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_076800_058368_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_291_113664_066560_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_177152_067584_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_120832_053248_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_133_154624_063488_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_342_139264_072704_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_193_188416_049152_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_033_083968_083968_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_123904_034816_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_111616_049152_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_160_010240_024576_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_104448_047104_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_063_177152_054272_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_385_149504_024576_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_116736_092160_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_274_134144_049152_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_257_119808_068608_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_107520_062464_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_177152_068608_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_139264_069632_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_107520_031744_HE.png,train
ERG,ERG_Endothelium/ERG_Endothelium_343_192512_041984_mask.png,train
ERG,ERG_Endothelium/ERG_Endothelium_168_164864_062464_mask.png,train
